,Pickups,MedianIncome,TotalPopulation,Population_Density, Employment_Density,Percent_Zero_Car_Ownership,LandUse_Diversity,Distance_from_transit,Trip_Miles,Trip_Seconds,cluster
43,112679,156607,3878,50.04275505,7.139326055,0.416354528,0.341133219,272.2466667,3.877378215994107,784.6963764321657,0
44,102909,120833,1760,18.13059166,71.35864053,0.031496063,24.9470229,178.37,5.091996812718032,952.0799055476198,3
45,102031,219048,3551,19.35516685,16.27268324,0.036966283,2.129179354,317.175,3.946724034852153,824.5193519616587,0
46,101791,215813,2951,92.41091899,37.69015351,0.212449256,0.953094269,239.055,4.204609444842864,809.0146967806584,0
47,101356,106724,3089,17.72547166,19.87093985,0.059675306,3.714995914,168.98,4.031957654208926,830.9932909743873,0
48,99696,210089,3818,47.78111194,8.408535055,0.511945424,0.356395241,339.75,3.9460820895522386,807.4218925533622,0
49,99584,127076,3878,140.7509474,14.46223786,0.106995885,0.262695604,281.19,4.239330615359897,836.1416492609254,0
50,99227,228125,1781,44.1290656,27.15634806,0.030868111,1.333333333,215.92,4.536430608604513,873.8930936136334,0
51,98741,131853,5254,65.90858848,16.3193393,0.304276818,0.623512019,208.32,3.933271893134565,760.3503306630478,0
52,98502,221042,1604,9.527088173,131.9299766,0.027708734,176.2857143,206.53,7.211377433960732,1086.171894986904,3
53,96853,119167,4853,52.53296245,10.82631754,0.506641826,0.147214565,169.4266667,5.312691398304647,874.0889698821926,0
54,94586,160133,2981,51.86813695,13.66119766,0.14771422,0.484862901,283.645,4.535817139957287,855.9296407502168,0
55,92797,133618,3781,127.2088568,10.88335803,0.23495702,0.149227464,201.8375,4.676396866278004,881.4942293393106,0
56,87929,112426,979,4.176119634,12.98905443,0.051655427,5.379858657,244.08,6.068443858112795,1034.740483799429,0
57,87064,80400,3693,33.29419689,26.05147846,0.010755622,1.768113648,173.34,4.853063263805936,861.6570568776991,0
58,85451,158906,3347,42.25630132,9.695052342,0.271356784,0.45683558,222.625,3.965281857438766,815.585411522393,0
59,83894,119500,3603,51.70017009,6.850442886,0.316939891,0.279541334,338.63,3.8564831811571745,758.2543090089875,0
60,78427,158750,2001,10.17437692,20.03350578,0.010251323,4.421997755,222.63,3.8663177222130134,780.9589299603452,0
61,77472,38824,4142,52.83144388,9.367764456,0.386998555,0.71192275,343.7733333,3.803499328789756,769.2604295745559,0
62,76442,51597,4432,36.29601938,9.908022061,0.244800085,0.730482316,158.2533333,5.195753643285105,911.7916197901676,0
63,75845,124417,5048,109.7627103,11.64061876,0.087037037,0.126332873,294.15,5.153281033687125,887.1548025578483,0
64,74965,250000,4604,61.37460006,6.508874158,0.490650159,0.761583012,180.38,3.7674234642833326,796.7560861735476,0
65,74942,201949,2318,62.2453446,22.49830309,0.158707865,0.824250986,155.57,4.060404045795415,846.955432200902,0
66,72907,250000,2920,110.7743143,29.67150148,0.14534924,0.469452415,208.7666667,4.324812432276736,875.686696750655,0
67,72650,205515,3982,52.11627905,10.38891172,0.432936451,0.427963752,192.45,3.836491397109429,803.0973984858913,0
68,70848,38922,7072,29.11047887,11.57681582,0.04820529,1.160261005,241.065,5.37884485094851,869.0927901987353,0
69,70405,250000,3625,45.21099007,11.11791094,0.464849354,0.635571873,301.75,4.0735104040906185,843.9581279738655,0
70,69395,106941,5059,41.207216,9.286132263,0.285355107,0.511037224,343.3266667,5.323454139347215,947.7941782549176,0
71,69039,138594,3026,33.87828628,8.658912445,0.168691749,0.528540574,306.67,4.382160807659439,871.9561841857501,0
72,68258,55833,5058,42.81727063,5.015454186,0.079517392,0.212761271,155.032,4.885233965249494,934.4677839960152,0
73,67835,124625,6691,56.41243247,5.684831499,0.566830175,0.202230179,311.81,5.476078720424559,961.1532247364928,0
74,67472,147708,1425,17.93038305,7.794762709,0.059975562,1.161096257,215.925,3.5554659710694807,733.1779849419019,0
75,65731,65625,2848,34.53678421,11.27757195,0.098958333,0.71283098,237.8266667,4.484862545830734,873.9815003575178,0
76,65705,62786,7891,36.44547464,4.72789748,0.142036779,1.382331241,299.07,5.28444867209497,937.1607183623772,0
77,65671,125950,4653,128.7593708,7.120154809,0.107826921,0.0542028,123.3825,5.0293249684031,901.7360631024349,0
78,65236,195724,4272,27.22915462,11.09514142,0.514776644,1.297684062,315.165,4.1788506346189225,890.0122325096572,0
79,65140,250000,3237,41.57758239,14.29586603,0.420000774,0.635385563,327.68,3.908070310101321,822.7615290144305,0
80,65009,165278,2310,59.96616433,35.4101734,0.434363209,1.10316708,217.93,4.315988555430786,846.7532956975188,0
81,64993,173250,2719,45.37000392,8.21296653,0.195287428,0.41381393,398.98,4.225507362331328,856.4014893911652,0
82,64175,104750,2742,32.23198552,12.59482293,0.183967986,0.924263881,208.77,3.568794701986755,730.2683599532528,0
83,63911,209917,2267,40.23692752,15.44160871,0.257534247,0.677570093,295.05,4.264480292907324,897.6861416657539,0
84,61644,151856,3141,97.96507367,21.54321148,0.192120204,0.317533251,164.96,3.596046654986698,751.8509019531504,0
85,61216,118313,3597,91.41423659,9.412879257,0.324069931,0.16650984,270.5725,4.784406037637219,879.6286755096706,0
86,60949,170893,1379,44.7772338,54.06388272,0.069898058,2.765780731,146.18,4.679945528228519,887.1435134292606,0
87,60532,77788,3051,50.17023593,22.44163042,0.0,0.859679835,222.63,6.115284477631667,931.8689783915944,0
88,60163,210313,2195,32.89538631,13.05780699,0.028106509,0.816448802,264.87,4.005144357827901,805.7287036883134,0
89,59593,120078,2375,37.04253827,100.4546319,0.266100606,8.990006632,251.46,3.709739398922692,761.946386320541,0
90,59016,128833,3306,40.74301807,7.077617705,0.225473322,0.395609152,205.86,4.080000338891148,840.4390673715602,0
91,58073,60735,5752,48.74332175,7.888787951,0.231689088,0.403201566,231.3425,4.544237425309524,940.2046906479776,0
92,57521,53997,3115,8.120447853,3.80443269,0.146636867,1.62437831,293.7033333,4.945253038020897,810.2771335686098,0
93,56174,151875,2208,51.70646982,15.03421813,0.150413223,0.597765363,246.77,4.602118417773347,860.6059386904974,0
94,55515,130063,3533,71.90172727,6.343161749,0.003494874,0.240024576,154.6766667,4.844849139872107,885.3481221291543,0
95,54160,26420,2479,10.71167134,6.638322893,0.13479606,5.24703268,275.935,4.931855612998523,920.0498707533236,0
96,53756,45547,5937,76.00483156,14.04429216,0.423757032,0.439292206,195.1325,5.663773346231118,960.843831386264,0
97,53635,197679,3779,46.29918089,10.94638723,0.091176471,0.614986373,219.9433333,4.529726857462478,900.6435722942109,0
98,53536,229318,2913,36.40212596,10.37330306,0.019317852,0.612107514,232.685,4.233224372384937,888.3591415122535,0
99,53065,184196,3257,39.81584462,6.505812679,0.59140753,0.411902115,328.57,3.838709130311882,812.102440403279,0
100,51371,117609,2607,31.43242449,10.18746095,0.157915516,0.696138286,319.6333333,4.561519145042923,844.8503435790622,0
101,50957,209205,3289,34.35890277,8.458781695,0.068287838,0.821257085,232.9066667,4.0959024275369424,793.4649017799321,0
102,50206,250000,3421,46.44241172,22.01250367,0.434534509,1.234578728,286.1066667,3.968121340078875,838.4452256702386,0
103,49783,53750,7604,112.22158,14.56990389,0.54273816,0.305508504,161.202,5.979946969849146,973.2796938714018,0
104,47349,237500,2885,35.6676032,18.21129544,0.193069307,1.375487014,288.7866667,4.070216900040128,869.4547508923102,0
105,47221,151625,2679,35.31097023,32.64977518,0.089563863,2.027009584,234.695,4.283039325723725,883.2485546684737,0
106,46532,194375,2617,14.26469681,16.55747942,0.100850693,4.656542372,283.645,5.52706094730508,1057.7334952290896,0
107,43968,95682,3684,22.14487519,11.76484551,0.148571297,1.80824869,206.0833333,4.931199963609898,906.748135007278,0
108,43525,159821,5431,35.32489571,8.015254762,0.124767993,0.601145716,240.5066667,4.723460080413555,948.9697645031592,0
109,43493,111466,6428,43.55196063,4.175721554,0.089186058,0.208313116,191.1125,6.140638723472742,1013.6778332145402,0
110,43471,141652,4392,31.49384866,6.018998202,0.251225868,0.431346972,309.13,5.023930896459708,923.5095120885188,0
111,43276,173966,2206,29.7206882,12.10635566,0.114927345,1.33463021,187.755,3.767774285978372,797.958452722063,0
112,43246,167083,1215,30.76132378,22.58362206,0.174698795,1.535283993,219.94,3.8575822041344865,802.0804467465199,0
113,42061,154167,2699,23.68981249,13.14832868,0.056647087,1.580168776,206.53,4.254815624925703,822.4978721380852,0
114,42025,66667,3826,49.19297793,2.400066123,0.295498393,0.127391488,219.275,4.479714455681142,937.6975847709696,0
115,41898,125522,2643,32.79290312,4.465176164,0.188782125,0.330567356,234.025,4.483254570623896,830.5619361306029,0
116,41865,36473,4651,126.38042,7.561272271,0.413254486,0.114993045,169.4266667,5.422954735459214,902.2812134241012,0
117,41743,131971,2768,120.9670638,15.9755645,0.157510655,0.213553711,191.3333333,4.4518194667369375,888.5745873559639,0
118,41379,137000,5269,40.40413275,5.402447777,0.479571911,0.211248941,147.522,5.202607602890355,1009.0442736653858,0
119,40985,71473,1621,95.06818719,17.1649046,0.194329133,0.243371265,205.865,3.822869342442357,810.0981090642919,0
120,40368,103438,3169,50.50628474,15.1681618,0.311235971,0.559833617,210.5566667,7.285471165279429,1001.3618955608404,0
121,39453,107629,4089,39.17467868,12.4467201,0.194277943,0.657463109,310.2466667,5.19564291688845,961.8889057866322,0
122,39332,58529,2662,11.65597123,11.00572718,0.026165013,2.788654989,189.095,5.01108766398861,934.4247177870436,0
123,38819,73600,5207,49.50737306,3.239201224,0.27475891,0.1941122,164.9566667,4.910785955331152,987.2813313068344,0
124,38793,89176,3282,43.80819809,5.990088062,0.181372549,0.290183179,261.52,4.316755600237156,895.6930889593483,0
125,38733,76838,6271,50.2986067,8.192291819,0.117415719,0.679053444,261.5175,6.392463790566183,1100.3309839155245,0
126,38258,228125,2226,39.89221039,7.781439433,0.252081039,0.473319295,97.23,4.208466203147054,849.5271838569711,0
127,37811,126750,3038,38.14787075,9.385544031,0.017862319,0.644083288,236.035,4.600751104176034,947.3231863743356,0
128,37614,117125,5639,79.20001088,2.961358724,0.600760456,0.099729368,242.7466667,7.172879778805764,1024.993353538576,0
129,37472,93750,6891,40.26042996,17.37541016,0.338348059,1.312933421,239.3875,5.715670367207515,1112.5135834756618,0
130,36904,145625,2044,30.16142997,11.99884419,0.251587118,1.696231806,142.16,4.009849880771732,847.3772761760242,0
131,36120,159800,3061,30.26832948,9.285022978,0.296093032,0.852763121,215.9225,4.50766334440753,863.4612679955703,0
132,35969,159583,3475,37.68299341,1.292503454,0.253373113,0.156461109,232.685,4.518452000333621,820.9281603603102,0
133,35418,114474,5444,33.05715813,4.555274543,0.215816084,0.287489235,280.6275,6.19523123835338,1051.820543226608,0
134,34290,188864,3136,40.99962465,29.69157243,0.130129671,1.600427351,343.325,4.366462525517644,835.7388451443569,0
135,34191,183125,2741,33.81258255,12.07901006,0.195803802,0.831265953,236.71,3.576289081922143,776.4322482524641,0
136,33592,216477,2177,26.60893153,32.83709388,0.028947962,2.128624311,234.7,4.287035603715171,893.4311443200762,0
137,33482,88194,3095,27.28275093,3.923410545,0.165262157,0.421749703,210.555,4.857744459709695,918.1493339704916,0
138,32895,58438,5153,64.71147721,29.07188535,0.023678838,2.464811604,152.44,7.030326797385621,1185.8536859705123,0
139,32125,201964,1575,39.58893733,28.83080071,0.280730897,1.610955056,202.51,4.002515175097276,885.3934007782101,0
140,31833,53967,3257,61.97091456,7.925525911,0.571682868,0.357718925,224.64,4.636383627053687,824.1839914554079,0
141,31410,51917,2357,18.02929935,13.41420318,0.046664825,8.777856991,73.76,5.779315504616364,965.1489334606812,0
142,31381,45000,4861,38.91166474,8.952515599,0.027295286,2.243693009,228.66,5.898499091807144,1023.5621235779612,0
143,30934,215455,1961,45.43458107,6.78854271,0.034003021,0.375160051,221.28,4.2065041701687464,858.9615310014871,0
144,30403,100927,2089,39.19759943,8.01214694,0.318181818,0.414563107,331.26,5.6155346511857385,893.902608295234,0
145,30042,103906,2274,29.88761294,19.79746242,0.288205858,1.335288994,337.29,3.910518607283137,820.3257439584581,0
146,30034,153125,923,27.20620134,3.036011634,0.628433471,0.250608273,932.08,3.4491376440034625,763.7799493906906,2
147,29918,56667,4965,45.46600666,2.205106778,0.155000181,0.15377546,211.0066667,5.020215255030416,1022.0454575840632,0
148,29817,62861,4219,45.00892433,7.754952857,0.331341081,0.57914351,179.2633333,5.018197672468726,929.856692490861,0
149,29296,119894,2512,32.40048935,10.66124599,0.081610961,0.534248729,208.77,4.619541916985254,928.5937670671764,0
150,28817,74750,4392,35.65440104,3.766030763,0.181750644,0.293481458,341.9866667,5.015411042093209,874.8402331956831,0
151,28744,165729,1888,47.43656619,13.94454144,0.143721352,0.686881188,223.97,4.030942109657667,853.056359588088,0
152,28644,106375,2514,30.25470758,10.38290793,0.526267819,0.729693553,307.1166667,4.7103197877391425,930.4467253176932,0
153,28499,41125,7039,59.11902152,1.490412114,0.019723847,0.069242166,234.25,6.4507807291483905,1080.175409663497,0
154,28471,72917,6650,58.47092195,9.582294777,0.106672772,0.346823146,184.4025,6.86902462154473,1144.7607038741176,0
155,28201,71439,2822,37.17007327,6.905513111,0.121976058,0.40115305,287.67,4.547813907308251,873.0609552852736,0
156,27946,80921,2451,2.139127213,24.16607217,0.278500204,35.83265878,358.08,13.05031847133758,1429.8591211622415,3
157,27839,101289,2176,60.16492979,6.48877398,0.433333333,0.236971345,184.405,6.118481267286899,927.2735730450088,0
158,27733,45450,4839,42.56355656,3.556924519,0.021412037,0.425844173,223.9666667,5.489315977355497,1001.441495691054,0
159,27655,53017,3960,18.90163941,7.436564117,0.019340805,1.994600004,253.81,6.1168468631350565,1048.009871632616,0
160,27437,201250,1576,39.14410948,11.20177245,0.32122905,0.626388889,244.08,3.928439698217735,850.4638626672012,0
161,27117,205417,6069,37.86251906,3.213255359,0.233311417,0.269914753,271.442,4.96123096212708,999.002323265848,0
162,26525,74479,2909,88.29890309,8.396468167,0.401739459,0.312442258,197.1433333,5.195362865221489,891.4512346842602,0
163,26255,36996,5391,54.93161971,9.070072916,0.248732181,0.550012218,247.2166667,5.389967625214245,963.7691868215578,0
164,26104,172150,3214,40.75895164,7.470730992,0.187563338,0.439901891,217.26,4.5159554091327,917.05730922464,0
165,26087,77500,4249,20.03686317,2.395407602,0.089869834,0.488906398,242.0725,5.967727220454633,960.3553110744816,0
166,25762,163214,1797,29.10214181,9.56001807,0.203341714,0.807893111,270.905,4.359226768108066,956.8359211241363,0
167,25391,41722,5772,23.74045888,5.306219784,0.14800759,0.64418019,312.0333333,6.141144500019691,1054.9200897955968,2
168,25216,49542,7295,44.10523127,1.060920673,0.103833264,0.11470938,203.85,6.249171161167513,945.369527284264,0
169,24320,57627,3768,138.4152646,12.66782379,0.167625217,0.199036006,207.8725,6.335365953947369,1019.71015625,0
170,24103,78684,4200,43.71361656,5.340143878,0.074785522,0.35035608,159.1433333,5.271937103265154,952.3672986765132,0
171,23990,30774,6979,44.76267112,3.612163966,0.521800281,0.164233153,151.21,8.812505210504376,1260.8241350562737,0
172,23747,63125,2577,19.63765933,2.582201343,0.027878007,0.248237681,225.98,5.3609592790668295,962.4142839095464,0
173,23670,250000,1602,39.6985211,10.03614298,0.414468216,0.580229226,341.99,4.069649345162653,855.409885931559,0
174,23603,54868,7265,47.51968345,3.337862197,0.400291009,0.17037229,248.7775,5.762165826378003,1049.6642375969157,0
175,23345,23808,3430,13.5717677,4.05204627,0.131998161,0.674838993,472.075,6.43888198757764,957.3869779396016,2
176,23203,45236,2852,36.27858993,8.568341424,0.027316716,0.724294515,193.795,4.7428004999353535,882.3455156660776,0
177,23106,84713,6191,34.66274275,9.806430503,0.195287959,0.809467526,259.908,5.330070111659309,1006.1526876136068,0
178,23030,31926,3118,38.58424119,2.796637821,0.550308943,0.185825166,208.545,7.938158923143725,1125.0828918801562,0
179,23013,21512,4105,46.76891911,0.841898743,0.437487222,0.043430206,295.3825,7.471411810715683,1101.7290661799852,0
180,22817,62584,4909,30.26788968,4.456006915,0.128101181,0.39092653,234.428,5.746767760880045,1030.5703203751589,0
181,22768,158750,2731,31.59151604,11.56880368,0.4502656,0.887786373,260.18,4.464397399859451,919.7370871398454,0
182,22750,85284,7747,26.77865164,6.132115367,0.154906961,0.615546011,232.548,6.910632967032967,1119.5962637362638,0
183,22670,67609,2918,28.80694671,3.053904602,0.114071764,0.230467469,264.87,5.91191442434936,956.3180855756508,0
184,22591,75553,4298,15.60995107,44.92216152,0.316457856,5.928822041,216.595,7.952423531494843,1042.8050108450268,0
185,22526,67893,2928,76.69473091,8.348972923,0.51616267,0.256642798,77.115,5.854439314569831,950.2038089319008,0
186,22377,98056,6454,36.72309294,3.343507388,0.056402439,0.23775314,324.016,5.732511060463869,1103.8795638378692,0
187,22140,53500,1803,23.07303715,8.407645817,0.452578623,0.908713693,194.46,4.9911517615176155,874.5126467931346,0
188,22086,21463,4466,27.42617321,1.768006614,0.244406153,0.168048817,291.025,6.796069908539346,1028.6477406501856,0
189,22065,26222,5556,34.59988335,5.685846916,0.268260962,0.318787183,226.65,6.744174031271244,1016.2689326988444,0
190,22047,115179,3369,48.85814839,7.697685868,0.365324331,0.290425225,88.51333333,7.10159205334059,1017.950197305756,0
191,21993,46250,2926,10.60503977,0.162131313,0.025203252,0.063055427,392.945,7.917569226572091,1037.7365070704316,2
192,21855,53393,2452,33.23183831,8.314262381,0.032056595,1.168637038,283.87,5.859025394646534,934.3333333333334,0
193,21622,31601,4311,25.17881507,2.4486274,0.156439176,0.279214895,263.195,6.263971880492091,981.7868837295348,0
194,21506,33085,4961,30.96765658,0.990167677,0.393448451,0.081185359,232.548,7.487994048172602,1112.5222263554358,0
195,21426,46964,1713,34.51160823,6.498067101,0.078551312,0.394288656,254.14,6.5966956034724165,1100.8501820218426,0
196,21294,120863,2917,40.07895359,5.05649797,0.175671436,0.305152092,221.285,5.08452615760308,1034.0264393725931,0
197,21235,59009,2172,19.96143733,4.604976465,0.339113571,0.739106984,192.45,5.364016953143395,946.040216623499,0
198,20956,52386,3190,20.30457704,2.151333491,0.021152798,0.234576816,240.0633333,6.535803588471082,963.676083221989,0
199,20865,27091,4943,23.82281399,3.833562438,0.213657567,0.764755526,253.74,6.4117709082195065,1027.160124610592,0
200,20792,66568,6194,30.66142452,4.482864135,0.005747126,0.655457804,159.324,6.503313774528665,1194.2699115044247,0
201,20773,42902,7303,38.38795783,3.668471975,0.340070127,0.53382233,229.78,5.418697347518414,1111.5683338949598,0
202,20757,40269,4890,36.73546768,1.431875598,0.427407606,0.07495773,218.265,7.175034927976105,1023.3063544828252,0
203,20628,250000,2370,30.03313248,11.82316988,0.308578745,0.959876543,281.64,4.2920641846034515,929.0888113244134,0
204,20451,50104,3521,35.4333934,2.294889191,0.098458099,0.380600754,199.022,7.479912962691311,1096.0661092367122,0
205,20434,125833,3605,33.35052544,2.3782363,0.2819534,0.215637568,255.48,4.621679553685034,879.9083390427719,0
206,20091,128417,2201,28.53675917,1.64470035,0.147931842,0.135513655,266.21,4.51622119356926,881.7534219302175,0
207,20018,48989,5096,56.33900525,14.12556675,0.036237405,0.608951659,175.35,6.258966929763213,1079.8751623538817,0
208,19999,120438,1340,65.51856016,10.36562295,0.135621584,0.304160689,100.58,4.067888394419721,803.0851542577129,0
209,19923,200000,1551,19.24099329,3.4260306,0.138356661,0.719423795,285.66,7.694423530592783,1167.1295487627365,0
210,19916,44697,7952,51.22241851,10.90605111,0.164371451,0.686493827,233.6925,5.98821550512151,1065.5703956617797,0
211,19905,41417,4587,118.542499,15.72528124,0.493895671,0.240193277,223.0733333,5.919794021602613,973.0100979653354,0
212,19648,183750,2090,51.54652181,7.251041824,0.19409667,0.388375165,441.23,4.163650244299674,912.057868485342,0
213,19404,162813,2322,23.9041306,12.21521615,0.02642309,1.116141228,299.74,4.399314574314574,812.7185116470831,0
214,19333,162143,1796,25.50222662,4.211780438,0.130440525,0.370716075,233.355,4.635348885325609,956.3953344023172,0
215,19229,50927,6584,63.81052364,5.480845143,0.448111316,0.256443129,318.8525,6.101279317697228,1094.4224348640075,0
216,19174,52747,4147,84.88869466,3.081571441,0.032107879,0.066410634,113.1,7.247470533013456,1185.7978512569105,0
217,18940,138333,2852,35.36093513,5.31734706,0.048750064,0.343455423,258.8366667,4.909192185850053,953.779303062302,0
218,18932,30741,5126,10.25649352,1.179208389,0.160448717,0.495004041,204.855,7.050443693217832,1012.1014155926474,0
219,18924,141600,2566,40.31419419,9.461807619,0.2421851,0.47778907,258.165,4.7188649334178825,924.8017332487846,0
220,18835,27431,2533,9.965265568,4.89302736,0.199705029,1.294733955,159.595,5.749126625962305,944.6943987257764,0
221,18805,39231,2976,5.472776133,8.950802967,0.002971768,8.791484732,268.895,6.560244615793672,968.680989098644,2
222,18538,66174,3817,38.10519319,5.06067418,0.192772645,0.683869865,293.37,5.382063868810012,1066.0183407055777,0
223,18460,199464,1641,43.53739042,4.112306834,0.185878963,0.194723618,277.61,3.9973726977248103,828.0648429035753,0
224,18372,26625,1760,14.18300979,22.51552805,0.396825397,4.759795571,417.09,4.495819725669497,953.3082952318746,0
225,18358,46369,3273,40.68458085,10.15775056,0.143935699,0.701967593,288.34,5.4817627192504625,1007.9362130951084,0
226,18086,128307,2440,37.99584124,3.158979942,0.445289297,0.139832793,211.225,6.281328099082163,978.5273139444874,0
227,18046,138889,3879,24.22087205,3.054597307,0.203269435,0.738557933,292.81,5.508223429014739,1036.5575750858916,0
228,17991,36330,6782,42.43054533,3.181068417,0.152356167,0.281993757,261.52,5.701317325329331,1067.0938802734702,0
229,17960,75847,6004,13.59188709,1.243561783,0.023805915,0.313992084,336.6216667,6.825239420935413,1036.8576280623608,2
230,17701,34141,4204,38.0332128,1.26637223,0.409972299,0.097017531,322.3166667,8.067849274052314,1199.3094740410147,2
231,17565,91042,4510,30.00835041,5.039287318,0.071087909,0.45942568,242.2966667,6.358377455166524,1069.9044121833192,0
232,17492,75724,4125,14.84401872,4.750109275,0.085001113,7.85134142,305.7775,7.177195289275097,1108.481648753716,2
233,17470,171141,3134,25.77359236,22.50267003,0.181985572,15.53537787,81.14,6.230108757870635,957.5571837435604,0
234,17442,77500,2703,139.2958227,16.50143174,0.111295693,0.285704026,239.6133333,6.537335167985322,1060.492374727669,0
235,17405,74000,2462,46.45467406,4.676883101,0.111427248,0.361445783,142.16,4.472640045963804,928.9613329503017,0
236,17235,83598,4693,27.52036397,8.698406322,0.051256737,0.908456108,346.01,6.023974470554105,1077.5719176095156,2
237,17084,152946,2324,29.62809517,25.06562485,0.111140894,2.24450976,262.19,4.750433153828143,955.4364317490048,0
238,17065,19532,3569,44.77182323,2.917124949,0.50626763,0.152857517,194.91,7.222683855845298,1085.012891883973,0
239,16984,79125,2251,19.49194662,0.903955984,0.208616633,0.073567827,335.28,6.201395430993877,1036.230805463966,0
240,16868,171750,1295,23.5868332,4.608084016,0.199013158,0.335543767,142.16,4.2728954232866965,858.0766540194451,0
241,16824,47222,2802,62.99815961,4.371993689,0.060484845,0.146626984,194.465,7.175433903946743,1180.9836543033762,0
242,16742,28300,4653,32.14368531,4.047508788,0.264024851,0.450935038,195.538,6.688484052084578,1007.7913630390634,0
243,16737,61125,4229,25.5693581,1.004894683,0.152534239,0.144404059,220.748,6.565101272629504,951.6306984525304,0
244,16659,33325,4741,23.23615919,1.657554429,0.477541738,0.264410176,154.675,7.159685455309442,1050.3230085839486,0
245,16609,35833,2131,5.881078599,2.71817219,0.308809512,2.574960584,250.79,6.788078752483593,959.3163947257513,0
246,16428,31722,3956,167.4207848,10.29471361,0.126617037,0.092181269,230.6733333,6.5515765765765765,1041.5158266374483,0
247,16412,56594,2291,16.88600626,4.979627397,0.104556605,0.949196913,275.605,5.028936144284669,1001.4765415549598,0
248,16364,44798,5899,37.04231924,2.226541893,0.272406229,0.22435995,216.9275,5.430695428990466,1100.9652896602297,0
249,16299,51989,2774,51.01340338,3.365355668,0.14728606,0.18113318,259.505,4.866844591692741,991.0131909933124,0
250,16272,63512,4685,52.8060267,4.855698733,0.155462185,0.354783477,246.7666667,5.5866396263520155,1077.0502704031464,0
251,16111,73092,1972,13.659497,13.18155314,0.05346322,4.305429864,253.47,6.1448203091055795,1128.6312457327292,0
252,16033,74236,1652,21.62642844,4.100997395,0.14,0.462312441,251.46,4.866862096925091,813.3222728123246,0
253,15892,135156,1617,20.15633781,9.486024812,0.193256579,1.171945393,158.255,4.413025421595772,929.5185627988924,0
254,15851,73009,3344,142.1221174,4.425048307,0.247650462,0.047510465,217.2633333,6.5988770424578895,1004.5105671566464,0
255,15373,103333,1542,15.53644723,6.045310205,0.291242363,1.020408163,328.57,4.22942821830482,902.933129512782,0
256,15363,38119,7489,30.33162826,3.655312636,0.333961514,1.288997039,299.9633333,6.144535572479334,1152.547288940962,0
257,15309,180278,1842,28.56253895,8.045358731,0.303019375,0.500879823,302.42,4.555307335554249,913.5341302501796,0
258,15300,33995,4329,25.46712378,0.496782914,0.265656566,0.051898405,302.022,7.0823464052287575,1059.9435947712418,0
259,15068,200179,2826,35.64832455,4.529568351,0.211936811,0.304755545,224.635,4.5068024953543935,967.0882665250864,0
260,14998,62011,2096,40.94152173,14.05535089,0.131132809,1.166687753,293.035,4.426130150686759,969.2399653287104,0
261,14921,38056,2901,18.09382531,1.983294108,0.300734453,0.252599889,214.848,6.813109040948998,969.3442798740032,0
262,14894,78229,2761,38.66789615,2.754538207,0.136196776,0.277706829,244.53,4.902309654894588,915.4612595676113,0
263,14818,41334,3266,26.08722965,3.124225033,0.454914789,0.25339424,237.3775,7.061782966662167,1042.4201646645972,0
264,14630,78553,5647,17.99543882,2.146966278,0.397993387,0.472511349,300.9842857,7.49149008885851,1128.3812713602188,0
265,14097,68327,5893,9.496713579,2.367760543,0.058237477,0.773056667,431.5025,7.717294459814145,1009.7227069589276,2
266,14069,31250,2969,14.49007055,0.896642392,0.37841125,0.231010362,237.3766667,6.051880019901912,869.4644253322908,0
267,13955,30056,3746,17.06632081,1.098027379,0.680463576,0.258273469,263.865,6.253428878538159,994.705840200645,0
268,13916,92868,3612,24.90822533,9.933598923,0.085041224,0.790476998,300.41,6.863718022420236,1061.8555619430872,0
269,13826,29681,7035,42.79038757,1.530606492,0.133786848,0.747248403,215.0266667,6.097837407782439,1070.5103428323448,0
270,13811,52344,5708,24.36311211,0.48401775,0.560747664,0.054126078,455.982,7.819542393744117,1151.840344652813,2
271,13786,57661,3919,32.13306453,7.333550447,0.252187396,0.509812701,163.9525,6.021565356158422,1093.608660960395,0
272,13754,42466,5941,19.32088203,2.938299765,0.087719298,1.534436522,486.8233333,6.446611894721535,1128.316925985168,2
273,13745,25024,3036,19.21856262,0.508260326,0.41289521,0.082163655,218.872,6.630418333939615,994.5599854492544,0
274,13680,31205,5845,35.60953664,1.677628908,0.235765866,0.13991861,217.798,7.414795321637427,1249.838596491228,0
275,13635,63219,6162,60.11597425,4.821022359,0.247000717,0.289838212,257.83,5.847825449211588,1121.6764943160983,0
276,13563,45303,3697,27.69068124,14.10209907,0.158825426,1.560754205,236.0366667,5.521440684214407,1031.3716729337168,0
277,13461,92500,1592,30.61214091,1.78827205,0.212983464,0.141552511,41.57,4.30121090557908,808.4015303469282,0
278,13437,24405,2843,45.04625622,2.764792298,0.228082665,0.150069641,223.295,6.576959142665774,1026.471682667262,0
279,13418,63042,5514,21.19341579,0.278850254,0.590185863,0.041202066,239.8383333,7.35233268743479,1159.2568191980922,0
280,13400,62757,6112,37.71783898,5.238131281,0.342063081,0.413645339,211.2275,5.8156567164179105,1060.649776119403,0
281,13117,47644,5966,49.54829611,2.658853797,0.03920921,0.135107044,356.74,6.022596630327056,1098.118853396356,2
282,13109,29207,3031,18.8371513,1.106796775,0.426168224,0.122652407,240.3975,6.919574338240903,967.1941414295522,0
